sample_id,family,topology,mode,grid,n_cells,unit_cell_mm,strut_d,strut_spacing,n_struts,n_layers,stagger,target_porosity,porosity,relative_density,E_rel_z,E_rel_x,anisotropy_z_over_x,K_sc_z,K_sc_x,D_eff_z,D_eff_x,D_anisotropy_z_over_x,tortuosity_z,specific_surface_per_mm,pore_size_um,strut_thickness_um,solid_connectivity,pore_connected,cg_converged
SIM0400,FDM,fdm_strut,staggered,44,,0.6666666666666666,0.1241,0.3333,3.0,12.0,1.0,,0.6777,0.3223,0.039589,0.16841,0.2351,14.106,6.694,0.465177,0.49252,0.9445,1.4568,5.6529,363.6,203.3,1.0,1,1
SIM0401,FDM,fdm_strut,staggered,44,,0.6666666666666666,0.1234,0.3333,3.0,14.0,1.0,,0.6777,0.3223,0.039589,0.16841,0.2351,14.106,6.694,0.465177,0.49252,0.9445,1.4568,5.6529,363.6,203.3,1.0,1,1
SIM0402,FDM,fdm_strut,staggered,44,,0.6666666666666666,0.1229,0.3333,3.0,16.0,1.0,,0.6777,0.3223,0.039589,0.16841,0.2351,14.106,6.694,0.465177,0.49252,0.9445,1.4568,5.6529,363.6,203.3,1.0,1,1
SIM0403,FDM,fdm_strut,staggered,44,,1.0,0.1761,0.5,2.0,8.0,1.0,,0.6818,0.3182,0.030913,0.18278,0.1691,16.597,5.962,0.493364,0.531866,0.9276,1.382,3.876,530.1,287.5,1.0,1,1
SIM0404,FDM,fdm_strut,staggered,44,,1.0,0.1771,0.5,2.0,12.0,1.0,,0.6818,0.3182,0.030913,0.18278,0.1691,16.597,5.962,0.493364,0.531866,0.9276,1.382,3.876,530.1,287.5,1.0,1,1
SIM0405,FDM,fdm_strut,staggered,44,,0.6666666666666666,0.1174,0.3333,3.0,12.0,1.0,,0.6818,0.3182,0.029977,0.18084,0.1658,15.858,6.133,0.446449,0.517622,0.8625,1.5272,5.9835,363.6,181.8,1.0,1,1
SIM0406,FDM,fdm_strut,staggered,44,,0.6666666666666666,0.1177,0.3333,3.0,14.0,1.0,,0.6818,0.3182,0.029977,0.18084,0.1658,15.858,6.133,0.446449,0.517622,0.8625,1.5272,5.9835,363.6,181.8,1.0,1,1
SIM0407,FDM,fdm_strut,staggered,44,,0.6666666666666666,0.1179,0.3333,3.0,16.0,1.0,,0.6818,0.3182,0.029977,0.18084,0.1658,15.858,6.133,0.446449,0.517622,0.8625,1.5272,5.9835,363.6,181.8,1.0,1,1
SIM0408,FDM,fdm_strut,staggered,44,,1.0,0.1727,0.5,2.0,10.0,1.0,,0.6942,0.3058,0.028761,0.177544,0.162,17.486,6.091,0.500399,0.546801,0.9151,1.3873,3.9256,530.1,272.7,1.0,1,1
SIM0409,FDM,fdm_strut,staggered,44,,1.0,0.1705,0.5,2.0,12.0,1.0,,0.6983,0.3017,0.028652,0.173398,0.1652,17.567,6.239,0.506098,0.551892,0.917,1.3799,3.9256,530.1,272.7,1.0,1,1
SIM0410,FDM,fdm_strut,staggered,44,,1.0,0.1662,0.5,2.0,8.0,1.0,,0.7025,0.2975,0.019156,0.145216,0.1319,22.071,7.524,0.473345,0.518448,0.913,1.4841,4.2149,489.6,272.7,1.0,1,1
SIM0411,FDM,fdm_strut,staggered,44,,1.0,0.1648,0.5,2.0,10.0,1.0,,0.7025,0.2975,0.019156,0.145216,0.1319,22.071,7.524,0.473345,0.518448,0.913,1.4841,4.2149,489.6,272.7,1.0,1,1
SIM0412,FDM,fdm_strut,staggered,44,,1.0,0.1638,0.5,2.0,12.0,1.0,,0.7025,0.2975,0.019156,0.145216,0.1319,22.071,7.524,0.473345,0.518448,0.913,1.4841,4.2149,489.6,272.7,1.0,1,1
SIM0413,FDM,fdm_strut,staggered,44,,0.6666666666666666,0.1108,0.3333,3.0,12.0,1.0,,0.7045,0.2955,0.028468,0.168316,0.1691,17.396,6.626,0.481463,0.545891,0.882,1.4633,5.4835,363.6,181.8,1.0,1,1
SIM0414,FDM,fdm_strut,staggered,44,,0.6666666666666666,0.112,0.3333,3.0,14.0,1.0,,0.7045,0.2955,0.028468,0.168316,0.1691,17.396,6.626,0.481463,0.545891,0.882,1.4633,5.4835,363.6,181.8,1.0,1,1
SIM0415,FDM,fdm_strut,staggered,44,,0.6666666666666666,0.1129,0.3333,3.0,16.0,1.0,,0.7045,0.2955,0.028468,0.168316,0.1691,17.396,6.626,0.481463,0.545891,0.882,1.4633,5.4835,363.6,181.8,1.0,1,1
SIM0416,FDM,fdm_strut,staggered,44,,0.5,0.0831,0.25,4.0,16.0,1.0,,0.7066,0.2934,0.027488,0.17017,0.1615,16.68,6.718,0.468532,0.529798,0.8844,1.5081,7.3182,272.7,181.8,1.0,1,1
SIM0417,FDM,fdm_strut,staggered,44,,0.5,0.0893,0.25,4.0,14.0,1.0,,0.7107,0.2893,0.031213,0.152643,0.2045,16.199,7.439,0.490732,0.52894,0.9278,1.4483,7.1322,272.7,181.8,1.0,1,1
SIM0418,FDM,fdm_strut,staggered,44,,0.5,0.0881,0.25,4.0,16.0,1.0,,0.7107,0.2893,0.031213,0.152643,0.2045,16.199,7.439,0.490732,0.52894,0.9278,1.4483,7.1322,272.7,181.8,1.0,1,1
SIM0419,FDM,fdm_strut,staggered,44,,0.6666666666666666,0.1042,0.3333,3.0,12.0,1.0,,0.7149,0.2851,0.018499,0.149158,0.124,22.515,7.52,0.4829,0.548952,0.8797,1.4804,5.8264,363.6,181.8,1.0,1,1
SIM0420,FDM,fdm_strut,staggered,44,,0.6666666666666666,0.1063,0.3333,3.0,14.0,1.0,,0.7149,0.2851,0.018499,0.149158,0.124,22.515,7.52,0.4829,0.548952,0.8797,1.4804,5.8264,363.6,181.8,1.0,1,1
SIM0421,FDM,fdm_strut,staggered,44,,0.6666666666666666,0.108,0.3333,3.0,16.0,1.0,,0.7149,0.2851,0.018499,0.149158,0.124,22.515,7.52,0.4829,0.548952,0.8797,1.4804,5.8264,363.6,181.8,1.0,1,1
SIM0422,FDM,fdm_strut,staggered,44,,0.5,0.0781,0.25,4.0,16.0,1.0,,0.7273,0.2727,0.017847,0.163881,0.1089,21.596,6.745,0.491798,0.567736,0.8662,1.4788,7.9545,272.7,128.6,1.0,1,1
SIM0423,FDM,fdm_strut,staggered,44,,0.6666666666666666,0.103,0.3333,3.0,16.0,1.0,,0.7314,0.2686,0.017025,0.14014,0.1215,23.515,7.938,0.498739,0.563413,0.8852,1.4665,5.9401,363.6,181.8,1.0,1,1
SIM0424,FDM,fdm_strut,staggered,44,,1.0,0.1562,0.5,2.0,8.0,1.0,,0.7355,0.2645,0.018094,0.128582,0.1407,24.279,8.545,0.549858,0.542782,1.013,1.3377,3.4876,545.5,272.7,1.0,1,1
SIM0425,FDM,fdm_strut,staggered,44,,1.0,0.1568,0.5,2.0,10.0,1.0,,0.7355,0.2645,0.018094,0.128582,0.1407,24.279,8.545,0.549858,0.542782,1.013,1.3377,3.4876,545.5,272.7,1.0,1,1
SIM0426,FDM,fdm_strut,staggered,44,,1.0,0.1572,0.5,2.0,12.0,1.0,,0.7355,0.2645,0.018094,0.128582,0.1407,24.279,8.545,0.549858,0.542782,1.013,1.3377,3.4876,545.5,272.7,1.0,1,1
SIM0427,FDM,fdm_strut,staggered,44,,0.6666666666666666,0.1006,0.3333,3.0,14.0,1.0,,0.7397,0.2603,0.014842,0.135067,0.1099,26.06,8.16,0.50871,0.582749,0.8729,1.454,6.0393,363.6,181.8,1.0,1,1
SIM0428,FDM,fdm_strut,staggered,44,,1.0,0.1461,0.5,2.0,14.0,1.0,,0.7438,0.2562,0.010966,0.145058,0.0756,30.905,7.551,0.537413,0.616223,0.8721,1.384,3.7851,463.5,257.1,1.0,1,1
SIM0429,FDM,fdm_strut,staggered,44,,0.6666666666666666,0.098,0.3333,3.0,16.0,1.0,,0.7459,0.2541,0.0142,0.135956,0.1044,25.624,8.186,0.517291,0.592295,0.8734,1.4419,5.624,363.6,181.8,1.0,1,1
SIM0430,FDM,fdm_strut,staggered,44,,1.0,0.1439,0.5,2.0,12.0,1.0,,0.7479,0.2521,0.010931,0.140908,0.0776,31.057,7.787,0.537413,0.621501,0.8647,1.3917,3.876,463.5,257.1,1.0,1,1
SIM0431,FDM,fdm_strut,staggered,44,,1.0,0.1489,0.5,2.0,10.0,1.0,,0.7521,0.2479,0.013718,0.118686,0.1156,27.755,8.984,0.571481,0.569284,1.0039,1.316,3.7025,545.5,257.1,1.0,1,1
SIM0432,FDM,fdm_strut,staggered,44,,1.0,0.1409,0.5,2.0,10.0,1.0,,0.7521,0.2479,0.010514,0.140203,0.075,32.011,7.736,0.539527,0.629635,0.8569,1.3939,3.9091,463.5,257.1,1.0,1,1
SIM0433,FDM,fdm_strut,staggered,44,,1.0,0.1506,0.5,2.0,12.0,1.0,,0.7521,0.2479,0.013718,0.118686,0.1156,27.755,8.984,0.571481,0.569284,1.0039,1.316,3.7025,545.5,257.1,1.0,1,1
SIM0434,FDM,fdm_strut,staggered,44,,1.0,0.1518,0.5,2.0,14.0,1.0,,0.7521,0.2479,0.013718,0.118686,0.1156,27.755,8.984,0.571481,0.569284,1.0039,1.316,3.7025,545.5,257.1,1.0,1,1
SIM0435,FDM,fdm_strut,staggered,44,,1.0,0.1404,0.5,2.0,14.0,1.0,,0.7521,0.2479,0.010514,0.140203,0.075,32.011,7.736,0.539527,0.629635,0.8569,1.3939,3.9091,463.5,257.1,1.0,1,1
SIM0436,FDM,fdm_strut,staggered,44,,0.6666666666666666,0.095,0.3333,3.0,14.0,1.0,,0.7521,0.2479,0.012884,0.131224,0.0982,27.695,8.428,0.523289,0.601705,0.8697,1.4372,5.6901,363.6,181.8,1.0,1,1
SIM0437,FDM,fdm_strut,staggered,44,,1.0,0.1373,0.5,2.0,12.0,1.0,,0.7562,0.2438,0.009699,0.135791,0.0714,33.549,7.974,0.544815,0.636826,0.8555,1.388,3.9421,463.5,257.1,1.0,1,1
SIM0438,FDM,fdm_strut,staggered,44,,0.6666666666666666,0.093,0.3333,3.0,16.0,1.0,,0.7562,0.2438,0.012155,0.128789,0.0944,29.065,8.55,0.528855,0.607552,0.8705,1.4299,5.7314,363.6,181.8,1.0,1,1
SIM0439,FDM,fdm_strut,staggered,44,,1.0,0.133,0.5,2.0,10.0,1.0,,0.7603,0.2397,0.008993,0.135203,0.0665,35.324,7.844,0.551021,0.643924,0.8557,1.3799,3.9752,463.5,257.1,1.0,1,1
SIM0440,FDM,fdm_strut,staggered,44,,1.0,0.1307,0.5,2.0,12.0,1.0,,0.7603,0.2397,0.006688,0.123674,0.0541,40.814,8.785,0.552022,0.626903,0.8806,1.3774,4.1818,454.5,203.3,1.0,1,1
SIM0441,FDM,fdm_strut,staggered,44,,1.0,0.1291,0.5,2.0,14.0,1.0,,0.7603,0.2397,0.006688,0.123674,0.0541,40.814,8.785,0.552022,0.626903,0.8806,1.3774,4.1818,454.5,203.3,1.0,1,1
SIM0442,FDM,fdm_strut,staggered,44,,1.0,0.1347,0.5,2.0,14.0,1.0,,0.7603,0.2397,0.008993,0.135203,0.0665,35.324,7.844,0.551021,0.643924,0.8557,1.3799,3.9752,463.5,257.1,1.0,1,1
SIM0443,FDM,fdm_strut,staggered,44,,1.0,0.1328,0.5,2.0,16.0,1.0,,0.7603,0.2397,0.008993,0.135203,0.0665,35.324,7.844,0.551021,0.643924,0.8557,1.3799,3.9752,463.5,257.1,1.0,1,1
SIM0444,FDM,fdm_strut,staggered,44,,0.6666666666666666,0.0893,0.3333,3.0,14.0,1.0,,0.7603,0.2397,0.009518,0.125046,0.0761,32.183,8.884,0.532346,0.613296,0.868,1.4283,5.969,327.8,181.8,1.0,1,1
SIM0445,FDM,fdm_strut,staggered,44,,0.6666666666666666,0.0881,0.3333,3.0,16.0,1.0,,0.7645,0.2355,0.009167,0.122646,0.0747,33.304,9.032,0.537659,0.619077,0.8685,1.4218,6.0021,327.8,181.8,1.0,1,1
SIM0446,FDM,fdm_strut,staggered,44,,1.0,0.125,0.5,2.0,10.0,1.0,,0.7686,0.2314,0.006006,0.118674,0.0506,45.458,8.986,0.567957,0.637065,0.8915,1.3533,4.2479,454.5,203.3,1.0,1,1
SIM0447,FDM,fdm_strut,staggered,44,,1.0,0.1278,0.5,2.0,16.0,1.0,,0.7686,0.2314,0.006006,0.118674,0.0506,45.458,8.986,0.567957,0.637065,0.8915,1.3533,4.2479,454.5,203.3,1.0,1,1
SIM0448,FDM,fdm_strut,staggered,44,,1.0,0.1174,0.5,2.0,12.0,1.0,,0.7727,0.2273,0.004336,0.12718,0.0341,56.667,8.364,0.550643,0.670769,0.8209,1.4033,4.4876,406.6,203.3,1.0,1,1
SIM0449,FDM,fdm_strut,staggered,44,,1.0,0.1177,0.5,2.0,14.0,1.0,,0.7727,0.2273,0.004336,0.12718,0.0341,56.667,8.364,0.550643,0.670769,0.8209,1.4033,4.4876,406.6,203.3,1.0,1,1
SIM0450,FDM,fdm_strut,staggered,44,,1.0,0.1179,0.5,2.0,16.0,1.0,,0.7727,0.2273,0.004336,0.12718,0.0341,56.667,8.364,0.550643,0.670769,0.8209,1.4033,4.4876,406.6,203.3,1.0,1,1
SIM0451,FDM,fdm_strut,staggered,44,,1.0,0.1241,0.5,2.0,12.0,1.0,,0.7769,0.2231,0.005827,0.114504,0.0509,46.9,9.328,0.576916,0.646546,0.8923,1.3466,4.2479,454.5,203.3,1.0,1,1
SIM0452,FDM,fdm_strut,staggered,44,,1.0,0.1234,0.5,2.0,14.0,1.0,,0.7769,0.2231,0.005827,0.114504,0.0509,46.9,9.328,0.576916,0.646546,0.8923,1.3466,4.2479,454.5,203.3,1.0,1,1
SIM0453,FDM,fdm_strut,staggered,44,,1.0,0.1229,0.5,2.0,16.0,1.0,,0.7769,0.2231,0.005827,0.114504,0.0509,46.9,9.328,0.576916,0.646546,0.8923,1.3466,4.2479,454.5,203.3,1.0,1,1
SIM0454,FDM,fdm_strut,staggered,44,,0.6666666666666666,0.0831,0.3333,3.0,16.0,1.0,,0.7872,0.2128,0.006265,0.120358,0.052,41.33,9.135,0.585642,0.658432,0.8894,1.3442,5.6033,287.5,181.8,1.0,1,1
SIM0455,FDM,fdm_strut,staggered,44,,0.6666666666666666,0.0781,0.3333,3.0,16.0,1.0,,0.7975,0.2025,0.004501,0.111885,0.0402,50.317,9.896,0.580525,0.680637,0.8529,1.3738,5.9008,287.5,181.8,1.0,1,1
SIM0456,FDM,fdm_strut,staggered,44,,1.0,0.1042,0.5,2.0,12.0,1.0,,0.8182,0.1818,0.00262,0.09415,0.0278,77.778,11.484,0.646611,0.695767,0.9294,1.2653,3.6364,454.5,181.8,1.0,1,1
SIM0457,FDM,fdm_strut,staggered,44,,1.0,0.1108,0.5,2.0,12.0,1.0,,0.8182,0.1818,0.003858,0.102233,0.0377,64.027,10.574,0.659658,0.707683,0.9321,1.2403,3.4876,454.5,181.8,1.0,1,1
SIM0458,FDM,fdm_strut,staggered,44,,1.0,0.1063,0.5,2.0,14.0,1.0,,0.8182,0.1818,0.00262,0.09415,0.0278,77.778,11.484,0.646611,0.695767,0.9294,1.2653,3.6364,454.5,181.8,1.0,1,1
SIM0459,FDM,fdm_strut,staggered,44,,1.0,0.112,0.5,2.0,14.0,1.0,,0.8182,0.1818,0.003858,0.102233,0.0377,64.027,10.574,0.659658,0.707683,0.9321,1.2403,3.4876,454.5,181.8,1.0,1,1
SIM0460,FDM,fdm_strut,staggered,44,,1.0,0.103,0.5,2.0,16.0,1.0,,0.8182,0.1818,0.00262,0.09415,0.0278,77.778,11.484,0.646611,0.695767,0.9294,1.2653,3.6364,454.5,181.8,1.0,1,1
SIM0461,FDM,fdm_strut,staggered,44,,1.0,0.108,0.5,2.0,16.0,1.0,,0.8182,0.1818,0.00262,0.09415,0.0278,77.778,11.484,0.646611,0.695767,0.9294,1.2653,3.6364,454.5,181.8,1.0,1,1
SIM0462,FDM,fdm_strut,staggered,44,,1.0,0.1129,0.5,2.0,16.0,1.0,,0.8182,0.1818,0.003858,0.102233,0.0377,64.027,10.574,0.659658,0.707683,0.9321,1.2403,3.4876,454.5,181.8,1.0,1,1
SIM0463,FDM,fdm_strut,staggered,44,,1.0,0.098,0.5,2.0,16.0,1.0,,0.8264,0.1736,0.001943,0.093608,0.0208,91.772,11.528,0.647856,0.724342,0.8944,1.2757,3.8512,406.6,181.8,1.0,1,1
SIM0464,FDM,fdm_strut,staggered,44,,1.0,0.095,0.5,2.0,14.0,1.0,,0.8306,0.1694,0.001791,0.089226,0.0201,96.505,12.084,0.653141,0.72936,0.8955,1.2717,3.8843,406.6,181.8,1.0,1,1
SIM0465,FDM,fdm_strut,staggered,44,,1.0,0.0893,0.5,2.0,14.0,1.0,,0.8347,0.1653,0.001241,0.085193,0.0146,112.843,12.66,0.650222,0.731672,0.8887,1.2837,4.0661,406.6,181.8,1.0,1,1
SIM0466,FDM,fdm_strut,staggered,44,,1.0,0.1006,0.5,2.0,14.0,1.0,,0.8347,0.1653,0.001888,0.084685,0.0223,102.158,12.548,0.675644,0.725536,0.9312,1.2354,3.7686,454.5,181.8,1.0,1,1
SIM0467,FDM,fdm_strut,staggered,44,,1.0,0.0881,0.5,2.0,16.0,1.0,,0.8347,0.1653,0.001241,0.085193,0.0146,112.843,12.66,0.650222,0.731672,0.8887,1.2837,4.0661,406.6,181.8,1.0,1,1
SIM0468,FDM,fdm_strut,staggered,44,,1.0,0.093,0.5,2.0,16.0,1.0,,0.8347,0.1653,0.00166,0.088904,0.0187,103.966,11.961,0.659569,0.736479,0.8956,1.2655,3.9174,406.6,181.8,1.0,1,1
SIM0469,FDM,fdm_strut,staggered,44,,1.0,0.0831,0.5,2.0,16.0,1.0,,0.843,0.157,0.000821,0.088993,0.0092,146.098,12.012,0.650158,0.759445,0.8561,1.2966,4.281,406.6,181.8,1.0,1,1
SIM0470,FDM,fdm_strut,staggered,44,,1.0,0.0781,0.5,2.0,16.0,1.0,,0.8595,0.1405,0.000538,0.076256,0.0071,188.944,13.998,0.665278,0.783064,0.8496,1.2919,4.595,385.7,128.6,1.0,1,1
SIM0471,TPMS,diamond,network,32,2.0,1.0,,,,,,0.2,0.1641,0.8359,0.670102,0.670102,1.0,1.936,1.936,0.037184,0.037184,1.0,4.4121,5.0156,250.0,515.4,1.0,1,1
SIM0472,TPMS,diamond,network,32,1.0,2.0,,,,,,0.2,0.2002,0.7998,0.568316,0.568316,1.0,2.31,2.31,0.066581,0.066581,1.0,3.0068,2.3672,433.0,976.3,0.9996,1,1
SIM0473,TPMS,diamond,network,32,1.0,2.0,,,,,,0.2164,0.2148,0.7852,0.541828,0.541828,1.0,2.405,2.405,0.078344,0.078344,1.0,2.7423,2.3672,433.0,976.3,0.9996,1,1
SIM0474,TPMS,diamond,network,32,1.0,2.0,,,,,,0.2327,0.2324,0.7676,0.50143,0.50143,1.0,2.542,2.542,0.089923,0.089923,1.0,2.5847,2.5664,450.7,943.7,0.9997,1,1
SIM0475,TPMS,diamond,network,32,2.0,1.0,,,,,,0.2327,0.2344,0.7656,0.497314,0.497314,1.0,2.595,2.595,0.075924,0.075924,1.0,3.087,5.0625,216.5,500.0,1.0,1,1
SIM0476,TPMS,diamond,network,32,2.0,1.0,,,,,,0.2491,0.2344,0.7656,0.497314,0.497314,1.0,2.595,2.595,0.075924,0.075924,1.0,3.087,5.0625,216.5,500.0,1.0,1,1
SIM0477,TPMS,diamond,network,32,2.0,1.0,,,,,,0.2164,0.2344,0.7656,0.497314,0.497314,1.0,2.595,2.595,0.075924,0.075924,1.0,3.087,5.0625,216.5,500.0,1.0,1,1
SIM0478,TPMS,diamond,network,32,1.0,2.0,,,,,,0.2491,0.25,0.75,0.477929,0.477929,1.0,2.667,2.667,0.10145,0.10145,1.0,2.4643,2.543,467.7,918.6,0.9998,1,1
SIM0479,TPMS,diamond,network,32,2.0,1.0,,,,,,0.2655,0.2656,0.7344,0.454885,0.454885,1.0,2.765,2.765,0.101597,0.101597,1.0,2.6145,5.1094,279.5,467.7,1.0,1,1
SIM0480,TPMS,diamond,network,32,2.0,1.0,,,,,,0.2818,0.2656,0.7344,0.454885,0.454885,1.0,2.765,2.765,0.101597,0.101597,1.0,2.6145,5.1094,279.5,467.7,1.0,1,1
SIM0481,TPMS,diamond,network,32,2.0,1.0,,,,,,0.2982,0.2656,0.7344,0.454885,0.454885,1.0,2.765,2.765,0.101597,0.101597,1.0,2.6145,5.1094,279.5,467.7,1.0,1,1
SIM0482,TPMS,diamond,network,32,1.0,2.0,,,,,,0.2655,0.2676,0.7324,0.456261,0.456261,1.0,2.815,2.815,0.112235,0.112235,1.0,2.3841,2.543,515.4,918.6,0.9998,1,1
SIM0483,TPMS,diamond,network,32,1.0,2.0,,,,,,0.2818,0.2793,0.7207,0.434974,0.434974,1.0,2.911,2.911,0.120877,0.120877,1.0,2.3106,2.6367,515.4,901.4,0.9998,1,1
SIM0484,TPMS,diamond,network,32,1.0,2.0,,,,,,0.2982,0.2998,0.7002,0.405165,0.405165,1.0,3.089,3.089,0.134831,0.134831,1.0,2.2236,2.6836,515.4,883.9,0.9998,1,1
SIM0485,TPMS,diamond,network,32,1.0,2.0,,,,,,0.3145,0.3174,0.6826,0.387155,0.387155,1.0,3.208,3.208,0.149352,0.149352,1.0,2.1251,2.6484,572.8,838.5,1.0,1,1
SIM0486,TPMS,diamond,network,32,1.0,2.0,,,,,,0.3309,0.332,0.668,0.361767,0.361767,1.0,3.377,3.377,0.162831,0.162831,1.0,2.0391,2.8359,572.8,847.8,1.0,1,1
SIM0487,TPMS,diamond,network,32,1.0,2.0,,,,,,0.3473,0.3496,0.6504,0.33782,0.33782,1.0,3.552,3.552,0.17165,0.17165,1.0,2.0368,2.8125,572.8,866.0,1.0,1,1
SIM0488,TPMS,diamond,network,32,2.0,1.0,,,,,,0.3145,0.3594,0.6406,0.329588,0.329588,1.0,3.394,3.394,0.158668,0.158668,1.0,2.2649,5.8594,306.2,414.6,1.0,1,1
SIM0489,TPMS,diamond,network,32,2.0,1.0,,,,,,0.3309,0.3594,0.6406,0.329588,0.329588,1.0,3.394,3.394,0.158668,0.158668,1.0,2.2649,5.8594,306.2,414.6,1.0,1,1
SIM0490,TPMS,diamond,network,32,2.0,1.0,,,,,,0.3473,0.3594,0.6406,0.329588,0.329588,1.0,3.394,3.394,0.158668,0.158668,1.0,2.2649,5.8594,306.2,414.6,1.0,1,1
SIM0491,TPMS,diamond,network,32,1.0,2.0,,,,,,0.3636,0.3613,0.6387,0.324215,0.324215,1.0,3.69,3.69,0.187008,0.187008,1.0,1.9322,2.8359,572.8,838.5,1.0,1,1
SIM0492,TPMS,diamond,network,32,1.0,2.0,,,,,,0.38,0.3818,0.6182,0.298966,0.298966,1.0,3.897,3.897,0.197858,0.197858,1.0,1.9298,2.8828,586.3,800.4,1.0,1,1
SIM0493,TPMS,diamond,network,32,2.0,1.0,,,,,,0.38,0.3828,0.6172,0.295976,0.295976,1.0,3.744,3.744,0.170939,0.170939,1.0,2.2395,5.8594,306.2,395.3,1.0,1,1
SIM0494,TPMS,diamond,network,32,2.0,1.0,,,,,,0.3964,0.3828,0.6172,0.295976,0.295976,1.0,3.744,3.744,0.170939,0.170939,1.0,2.2395,5.8594,306.2,395.3,1.0,1,1
SIM0495,TPMS,diamond,network,32,2.0,1.0,,,,,,0.3636,0.3828,0.6172,0.295976,0.295976,1.0,3.744,3.744,0.170939,0.170939,1.0,2.2395,5.8594,306.2,395.3,1.0,1,1
SIM0496,TPMS,diamond,network,32,1.0,2.0,,,,,,0.3964,0.3975,0.6025,0.284754,0.284754,1.0,4.049,4.049,0.21059,0.21059,1.0,1.8874,2.8477,625.0,800.4,1.0,1,1
SIM0497,TPMS,diamond,network,32,1.0,2.0,,,,,,0.4127,0.4121,0.5879,0.270295,0.270295,1.0,4.259,4.259,0.223125,0.223125,1.0,1.847,2.8242,637.4,800.4,1.0,1,1
SIM0498,TPMS,diamond,network,32,2.0,1.0,,,,,,0.4127,0.4168,0.5832,0.252049,0.252371,0.9987,4.178,4.181,0.201531,0.200932,1.003,2.0684,5.9531,306.2,395.3,1.0,1,1
SIM0499,TPMS,diamond,network,32,1.0,2.0,,,,,,0.4291,0.4297,0.5703,0.249821,0.249821,1.0,4.513,4.513,0.231474,0.231474,1.0,1.8563,2.918,637.4,790.6,1.0,1,1
SIM0500,TPMS,diamond,network,32,2.0,1.0,,,,,,0.4291,0.4297,0.5703,0.23245,0.23245,1.0,4.348,4.348,0.219574,0.219574,1.0,1.9569,5.9531,306.2,395.3,1.0,1,1
SIM0501,TPMS,diamond,network,32,2.0,1.0,,,,,,0.4455,0.4297,0.5703,0.23245,0.23245,1.0,4.348,4.348,0.219574,0.219574,1.0,1.9569,5.9531,306.2,395.3,1.0,1,1
SIM0502,TPMS,diamond,network,32,1.0,2.0,,,,,,0.4455,0.4443,0.5557,0.235383,0.235383,1.0,4.739,4.739,0.247939,0.247939,1.0,1.7921,2.9414,649.5,770.6,1.0,1,1
SIM0503,TPMS,diamond,network,32,2.0,1.0,,,,,,0.4618,0.4531,0.5469,0.217259,0.217259,1.0,4.618,4.618,0.238237,0.238237,1.0,1.902,5.9062,353.6,375.0,1.0,1,1
SIM0504,TPMS,diamond,network,32,2.0,1.0,,,,,,0.4782,0.4531,0.5469,0.217259,0.217259,1.0,4.618,4.618,0.238237,0.238237,1.0,1.902,5.9062,353.6,375.0,1.0,1,1
SIM0505,TPMS,diamond,network,32,2.0,1.0,,,,,,0.4945,0.4531,0.5469,0.217259,0.217259,1.0,4.618,4.618,0.238237,0.238237,1.0,1.902,5.9062,353.6,375.0,1.0,1,1
SIM0506,TPMS,diamond,network,32,1.0,2.0,,,,,,0.4618,0.4648,0.5352,0.208966,0.208966,1.0,5.051,5.051,0.25407,0.25407,1.0,1.8296,2.9766,673.1,718.1,1.0,1,1
SIM0507,TPMS,diamond,network,32,1.0,2.0,,,,,,0.4782,0.4766,0.5234,0.201247,0.201247,1.0,5.234,5.234,0.273639,0.273639,1.0,1.7416,2.9531,684.7,718.1,1.0,1,1
SIM0508,TPMS,diamond,network,32,1.0,2.0,,,,,,0.4945,0.4941,0.5059,0.189425,0.189425,1.0,5.518,5.518,0.289574,0.289574,1.0,1.7064,2.9062,718.1,718.1,1.0,1,1
SIM0509,TPMS,diamond,network,32,1.0,2.0,,,,,,0.5109,0.5117,0.4883,0.175296,0.175296,1.0,5.856,5.856,0.298086,0.298086,1.0,1.7167,2.9297,718.1,718.1,1.0,1,1
SIM0510,TPMS,diamond,network,32,1.0,2.0,,,,,,0.5273,0.5293,0.4707,0.162893,0.162893,1.0,6.189,6.189,0.314528,0.314528,1.0,1.6828,2.9531,718.1,673.1,1.0,1,1
SIM0511,TPMS,diamond,network,32,1.0,2.0,,,,,,0.5436,0.5439,0.4561,0.148168,0.148168,1.0,6.544,6.544,0.338514,0.338514,1.0,1.6069,2.9883,727.2,649.5,1.0,1,1
SIM0512,TPMS,diamond,network,32,2.0,1.0,,,,,,0.5109,0.5469,0.4531,0.151179,0.151179,1.0,6.018,6.018,0.317305,0.317305,1.0,1.7235,5.9062,375.0,353.6,1.0,1,1
SIM0513,TPMS,diamond,network,32,2.0,1.0,,,,,,0.5436,0.5469,0.4531,0.151179,0.151179,1.0,6.018,6.018,0.317305,0.317305,1.0,1.7235,5.9062,375.0,353.6,1.0,1,1
SIM0514,TPMS,diamond,network,32,2.0,1.0,,,,,,0.5273,0.5469,0.4531,0.151179,0.151179,1.0,6.018,6.018,0.317305,0.317305,1.0,1.7235,5.9062,375.0,353.6,1.0,1,1
SIM0515,TPMS,diamond,network,32,1.0,2.0,,,,,,0.56,0.5586,0.4414,0.136809,0.136809,1.0,6.876,6.876,0.3598,0.3598,1.0,1.5525,2.9414,770.6,649.5,1.0,1,1
